feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,targetfeature
120,RL,NA,6563,Pave,IR1,Low,AllPub,Mod,8,5,1985,0,Gd,TA,1148,594,1742,TA,Y,1742,1,0,2,0,2,1,Gd,5,Typ,1,TA,1985,2,564,Y,114,28,234,0,0,0,0,12,2006,NA,NA,NA,275000
120,RM,NA,4426,Pave,Reg,Lvl,AllPub,Gtl,6,5,2004,169,Gd,TA,662,186,848,Ex,Y,848,1,0,1,0,1,1,Gd,3,Typ,0,NA,2004,2,420,Y,160,0,0,0,0,0,0,5,2010,NA,NA,NA,143000
20,RL,70,8120,Pave,Reg,Lvl,AllPub,Gtl,4,7,1970,0,TA,Gd,191,673,864,Ex,Y,864,0,0,1,0,3,1,TA,5,Typ,0,NA,1994,2,463,Y,0,0,0,0,0,0,0,7,2009,NA,NA,NA,124500
50,RL,60,8172,Pave,Reg,Lvl,AllPub,Gtl,4,6,1954,0,TA,TA,0,941,941,Ex,Y,1470,0,0,2,0,4,1,TA,7,Typ,0,NA,1958,1,548,Y,0,0,0,0,156,0,0,5,2008,NA,NA,NA,135000
20,RL,86,13286,Pave,IR1,Lvl,AllPub,Gtl,9,5,2007,340,Ex,TA,1234,464,1698,Ex,Y,1698,1,0,2,0,3,1,Ex,8,Typ,1,Gd,2007,3,768,Y,327,64,0,0,0,0,0,2,2009,NA,NA,NA,320000
20,RL,60,6960,Pave,Reg,Lvl,AllPub,Gtl,4,6,1970,0,TA,TA,375,250,864,TA,Y,864,0,0,1,0,3,1,Gd,5,Typ,0,NA,1989,2,660,Y,96,0,0,0,0,0,500,11,2009,NA,NA,Shed,120500
20,RL,NA,21695,Pave,IR1,Lvl,AllPub,Gtl,6,9,1988,260,Gd,Gd,808,72,880,Ex,Y,1680,1,0,2,0,3,1,Gd,5,Typ,1,Gd,1988,2,540,Y,292,44,0,182,0,0,0,12,2009,NA,NA,NA,222000
20,RL,64,7314,Pave,Reg,Lvl,AllPub,Gtl,7,5,2007,82,Gd,TA,724,508,1232,Ex,Y,1232,1,0,2,0,2,1,Gd,6,Typ,0,NA,2007,2,632,Y,132,0,0,0,0,0,0,2,2009,NA,NA,NA,194500
90,RL,85,11475,Pave,Reg,Lvl,AllPub,Gtl,5,5,1958,95,TA,TA,0,1584,1584,TA,Y,1776,1,0,2,0,4,2,TA,9,Typ,0,NA,1968,3,888,Y,0,25,0,0,0,0,0,7,2009,NA,NA,NA,110000
30,RM,52,6240,Pave,Reg,Lvl,AllPub,Gtl,4,5,1925,0,TA,TA,152,628,780,TA,Y,1208,0,0,1,0,2,1,TA,5,Typ,0,NA,1962,2,539,Y,0,23,112,0,0,0,0,1,2009,NA,NA,NA,103000
120,RL,39,5389,Pave,IR1,Lvl,AllPub,Gtl,8,5,1995,0,Gd,TA,1180,415,1595,Ex,Y,1616,1,0,2,0,2,1,Gd,5,Typ,1,TA,1995,2,608,Y,237,152,0,0,0,0,0,3,2010,NA,NA,NA,236500
80,RL,73,9590,Pave,IR1,Lvl,AllPub,Gtl,7,5,2003,442,Gd,TA,786,82,868,Ex,Y,1146,1,0,2,0,3,1,Gd,6,Typ,1,Gd,2003,2,438,Y,160,22,0,0,0,0,0,5,2007,NA,NA,NA,187500
60,RL,75,11404,Pave,IR1,Lvl,AllPub,Gtl,7,5,1998,202,Gd,TA,252,901,1153,Ex,Y,2031,0,0,2,1,3,1,Gd,8,Typ,1,TA,1998,2,541,Y,192,84,0,0,0,0,0,7,2008,NA,NA,NA,222500
20,RL,80,10000,Pave,Reg,Lvl,AllPub,Gtl,5,6,1961,0,TA,TA,594,270,864,Ex,Y,1144,1,0,1,0,3,1,TA,6,Typ,1,TA,1961,1,264,Y,165,0,0,0,0,0,400,3,2009,NA,GdWo,Shed,131400
20,RL,NA,8978,Pave,IR1,Lvl,AllPub,Gtl,5,5,1968,0,TA,TA,0,948,948,TA,Y,948,0,0,1,0,3,1,TA,6,Typ,0,NA,1968,1,300,Y,147,0,0,0,0,0,0,5,2007,NA,NA,NA,108000
75,RM,60,10800,Pave,Reg,Lvl,AllPub,Gtl,7,7,1914,0,TA,TA,390,490,880,Fa,N,1768,0,0,1,1,2,1,TA,6,Typ,2,TA,1914,2,320,N,0,341,0,0,0,0,0,10,2006,NA,NA,NA,163000
90,RL,60,8544,Pave,Reg,Lvl,AllPub,Gtl,3,4,1950,0,TA,TA,0,0,0,Gd,N,1040,0,0,2,0,2,2,TA,6,Typ,0,NA,1949,2,400,Y,0,0,0,0,0,0,0,7,2006,NA,NA,NA,93500
60,RL,72,10463,Pave,IR1,HLS,AllPub,Gtl,8,5,2005,0,Gd,TA,0,893,893,Ex,Y,1801,0,0,2,1,3,1,Gd,8,Typ,1,Gd,2005,3,800,Y,0,116,0,0,0,0,0,6,2006,NA,NA,NA,239900
90,RL,60,10800,Pave,Reg,Lvl,AllPub,Gtl,5,5,1987,0,TA,TA,1200,0,1200,TA,Y,1200,3,0,3,0,3,1,TA,5,Typ,0,NA,NA,0,0,Y,120,0,0,0,0,0,0,3,2009,NA,NA,NA,179000
60,RL,65,9313,Pave,IR1,Lvl,AllPub,Gtl,7,5,2004,0,Gd,TA,0,864,864,Ex,Y,1728,0,0,2,1,3,1,Gd,7,Typ,0,NA,2004,2,572,Y,187,56,0,0,0,0,0,4,2009,NA,NA,NA,190000
70,RM,60,9600,Pave,Reg,Lvl,AllPub,Gtl,5,7,1910,0,TA,Gd,0,264,264,Ex,Y,1432,0,0,2,0,2,1,TA,7,Typ,0,NA,1910,2,360,Y,270,0,112,0,0,0,0,5,2007,NA,GdPrv,NA,132000
20,RL,65,6768,Pave,IR1,Lvl,AllPub,Gtl,6,8,1961,0,TA,Gd,832,80,912,Gd,Y,912,1,1,1,0,3,1,Gd,5,Typ,0,NA,1962,1,288,Y,168,0,0,0,0,0,0,5,2008,NA,GdPrv,NA,142000
20,RL,65,8450,Pave,Reg,Lvl,AllPub,Gtl,7,5,2000,108,TA,TA,0,1349,1349,Ex,Y,1349,0,0,2,0,3,1,TA,6,Typ,0,NA,2000,2,539,Y,120,55,0,0,0,0,0,12,2007,NA,GdPrv,NA,179000
80,RL,70,12886,Pave,IR1,Lvl,AllPub,Gtl,5,6,1963,0,TA,TA,444,76,520,Ex,Y,1464,0,1,2,0,3,1,TA,6,Min2,1,TA,1997,2,480,Y,302,0,0,0,100,0,0,10,2009,NA,NA,NA,175000
120,RL,41,5395,Pave,IR1,HLS,AllPub,Gtl,8,5,1993,0,Gd,TA,733,604,1337,Gd,Y,1337,1,0,2,0,2,1,Gd,5,Typ,1,TA,1993,2,462,Y,96,0,70,168,0,0,0,10,2008,NA,NA,NA,180000
60,RL,NA,8963,Pave,IR1,Lvl,AllPub,Gtl,8,9,1976,289,Ex,Gd,575,487,1142,Ex,Y,2715,0,1,3,1,4,1,Gd,11,Typ,2,TA,1994,2,831,Y,0,204,0,0,0,0,0,7,2008,NA,NA,NA,299800
60,RL,NA,8795,Pave,IR1,Lvl,AllPub,Gtl,7,5,2000,0,Gd,TA,300,652,952,Ex,Y,2256,0,0,2,1,4,1,Gd,8,Typ,1,TA,2000,2,554,Y,224,54,0,0,0,0,0,4,2009,NA,NA,NA,236000
70,RM,65,11700,Pave,IR1,Lvl,AllPub,Gtl,7,7,1880,0,Gd,TA,0,1240,1240,TA,N,2640,0,0,1,1,4,1,Gd,8,Typ,1,Gd,1950,4,864,N,181,0,386,0,0,0,0,5,2009,NA,NA,NA,265979
20,RL,59,10593,Pave,IR1,Lvl,AllPub,Gtl,7,5,1996,338,Gd,TA,919,801,1720,Ex,Y,1720,1,0,2,0,3,1,Gd,7,Typ,1,TA,1996,2,527,Y,240,56,154,0,0,0,0,3,2010,NA,NA,NA,260400
50,RL,50,8405,Pave,Reg,Lvl,AllPub,Gtl,4,3,1945,0,TA,TA,0,0,0,TA,N,1529,0,0,2,0,4,1,TA,9,Mod,0,NA,1945,1,240,N,92,0,185,0,0,0,0,4,2009,NA,NA,NA,98000
50,RM,55,8800,Pave,Reg,Lvl,AllPub,Gtl,4,7,1910,0,TA,TA,0,576,576,Gd,Y,1140,0,0,1,0,3,1,TA,7,Min2,0,NA,NA,0,0,N,0,160,0,0,0,0,0,6,2010,NA,NA,NA,96500
60,RL,NA,7750,Pave,Reg,Lvl,AllPub,Gtl,7,5,2003,0,Gd,TA,0,660,660,Ex,Y,1320,0,0,2,1,3,1,Gd,6,Typ,0,NA,2003,2,400,Y,0,48,0,0,0,0,0,8,2007,NA,NA,NA,162000
20,RL,79,9236,Pave,IR1,Lvl,AllPub,Gtl,6,5,1997,0,TA,Gd,1200,279,1479,Ex,Y,1494,1,0,2,0,3,1,Gd,6,Typ,0,NA,1997,2,576,Y,168,27,0,0,0,0,0,7,2006,NA,NA,NA,217000
60,RL,80,10240,Pave,Reg,Lvl,AllPub,Gtl,8,5,2005,178,Gd,TA,0,1030,1030,Gd,Y,2098,0,0,2,1,3,1,Ex,8,Typ,1,Gd,2005,3,878,Y,192,52,0,0,0,0,0,3,2006,NA,NA,NA,275500
20,RL,61,7930,Pave,Reg,Lvl,AllPub,Gtl,6,8,1969,0,TA,TA,439,115,1026,Gd,Y,1026,1,0,1,0,3,1,Gd,5,Typ,0,NA,1969,2,440,Y,171,48,0,0,0,0,0,7,2009,NA,NA,NA,156000
160,FV,34,3230,Pave,Reg,Lvl,AllPub,Gtl,6,5,1999,894,TA,TA,381,348,729,Gd,Y,1471,0,0,2,1,3,1,TA,6,Typ,0,NA,1999,2,440,Y,0,24,0,0,0,0,0,3,2009,NA,NA,NA,172500
60,RL,68,10769,Pave,IR1,Lvl,AllPub,Gtl,8,5,2007,0,Gd,TA,20,846,866,Ex,Y,1768,0,0,2,1,3,1,Gd,7,Typ,0,NA,2007,2,578,Y,144,105,0,0,0,0,0,4,2009,NA,NA,NA,212000
60,RL,NA,11616,Pave,IR1,Lvl,AllPub,Gtl,6,5,1978,328,TA,TA,438,234,672,TA,Y,1386,0,0,2,1,3,1,TA,6,Typ,1,TA,1978,2,440,Y,335,0,0,0,0,0,0,4,2010,NA,GdPrv,NA,158900
160,FV,24,2280,Pave,Reg,Lvl,AllPub,Gtl,7,5,1999,360,TA,TA,549,195,744,Gd,Y,1501,0,0,2,1,3,1,TA,6,Typ,0,NA,1999,2,440,Y,0,0,0,0,0,0,0,8,2008,NA,NA,NA,179400
60,RL,65,12257,Pave,IR1,Lvl,AllPub,Gtl,8,5,1995,513,Gd,TA,56,1198,1318,Ex,Y,2531,0,0,2,1,4,1,Gd,9,Typ,1,TA,1995,3,752,Y,222,98,0,0,0,0,0,11,2007,NA,NA,NA,290000
20,RL,70,9100,Pave,Reg,Lvl,AllPub,Gtl,6,6,1959,0,TA,TA,612,252,864,Ex,Y,864,0,0,1,0,2,1,TA,5,Typ,0,NA,2008,1,300,Y,0,0,0,0,0,0,450,10,2009,NA,NA,Shed,127500
30,RM,60,6911,Pave,Reg,Lvl,AllPub,Gtl,5,5,1924,0,TA,TA,405,740,1145,TA,Y,1301,0,0,1,0,2,1,Fa,5,Min1,0,NA,1965,2,440,Y,0,0,0,0,0,0,0,10,2009,NA,NA,NA,100000
60,FV,72,8640,Pave,Reg,Lvl,AllPub,Gtl,7,5,2009,0,TA,TA,24,732,756,Ex,Y,1547,0,0,2,1,3,1,Gd,7,Typ,0,NA,2009,2,614,Y,169,45,0,0,0,0,0,6,2010,NA,NA,NA,215200
60,RL,82,9430,Pave,Reg,Lvl,AllPub,Gtl,8,5,1999,673,Gd,TA,1163,89,1252,Ex,Y,2365,1,0,2,1,3,1,Gd,8,Typ,1,Gd,1999,3,856,Y,0,128,0,0,180,0,0,7,2009,NA,NA,NA,337000
120,RL,30,9549,Pave,IR1,Lvl,AllPub,Gtl,8,5,1995,0,Gd,Gd,437,0,1494,Ex,Y,1494,1,0,1,1,2,1,Ex,6,Typ,1,Gd,1995,2,481,Y,0,30,0,0,216,0,0,4,2006,NA,NA,NA,270000
20,RL,75,14587,Pave,IR1,Lvl,AllPub,Gtl,9,5,2008,284,Gd,TA,0,1498,1498,Ex,Y,1506,0,0,2,0,2,1,Ex,6,Typ,1,Gd,2008,2,592,Y,0,174,0,0,0,0,0,8,2008,NA,NA,NA,264132
60,RL,80,10421,Pave,Reg,Lvl,AllPub,Gtl,7,5,1988,42,TA,TA,394,586,980,TA,Y,1714,0,0,2,1,3,1,TA,7,Typ,1,TA,1988,2,496,Y,228,66,156,0,0,0,500,3,2010,NA,MnPrv,Shed,196500
50,RL,75,12508,Pave,IR1,Lvl,AllPub,Gtl,6,7,1940,0,TA,TA,660,323,983,Ex,Y,1750,1,0,2,0,4,1,TA,7,Mod,0,NA,1989,1,423,Y,245,0,156,0,0,0,1300,7,2008,NA,NA,Shed,160000
20,RL,70,9100,Pave,Reg,Lvl,AllPub,Gtl,7,5,2004,0,Gd,TA,24,1836,1860,Ex,Y,1836,0,0,2,0,3,1,Gd,8,Typ,1,Gd,2004,2,484,Y,120,33,0,0,0,0,0,10,2006,NA,NA,NA,216837
60,RL,47,53504,Pave,IR2,HLS,AllPub,Mod,8,5,2003,603,Ex,TA,1416,234,1650,Ex,Y,3279,1,0,3,1,4,1,Ex,12,Mod,1,Gd,2003,3,841,Y,503,36,0,0,210,0,0,6,2010,NA,NA,NA,538000
85,RL,NA,7252,Pave,IR1,Lvl,AllPub,Gtl,5,5,1982,0,TA,TA,685,173,858,TA,Y,858,1,0,1,0,2,1,TA,5,Typ,0,NA,1983,2,576,Y,120,0,0,0,0,0,0,4,2009,NA,NA,NA,134900
20,RL,67,8877,Pave,Reg,Lvl,AllPub,Gtl,4,5,1951,0,TA,TA,836,0,836,TA,Y,1220,0,0,1,0,2,1,TA,6,Typ,0,NA,1951,2,396,Y,0,0,0,0,0,0,0,4,2006,NA,NA,NA,102000
80,RL,94,7819,Pave,Reg,Lvl,AllPub,Gtl,6,5,1976,0,TA,TA,422,480,1029,TA,Y,1117,1,0,1,0,3,1,TA,6,Typ,1,TA,1976,2,672,Y,144,0,0,0,0,0,0,3,2010,NA,MnPrv,NA,107000
20,RL,70,10150,Pave,Reg,Lvl,AllPub,Gtl,5,5,1958,1,TA,TA,456,456,912,Ex,Y,912,0,0,1,0,2,1,TA,5,Typ,0,NA,1958,1,275,Y,0,0,0,0,0,0,0,7,2007,NA,NA,NA,114500
20,RL,110,14226,Pave,Reg,Lvl,AllPub,Gtl,8,5,2006,375,Gd,TA,0,1935,1935,Gd,Y,1973,0,0,2,0,3,1,Gd,9,Typ,1,Gd,2006,3,895,Y,315,45,0,0,0,0,0,7,2007,NA,NA,NA,395000
120,RM,32,4500,Pave,Reg,Lvl,AllPub,Gtl,6,5,1998,320,TA,TA,866,338,1204,Ex,Y,1204,1,0,2,0,2,1,TA,5,Typ,0,NA,1998,2,412,Y,0,247,0,0,0,0,0,6,2009,NA,NA,NA,162000
20,RL,86,11210,Pave,IR1,Lvl,AllPub,Gtl,7,5,2005,240,Gd,TA,20,1594,1614,Ex,Y,1614,0,0,2,0,3,1,Gd,7,Typ,0,NA,2005,3,865,Y,144,59,0,0,0,0,0,7,2006,NA,NA,NA,221500
20,RL,100,13350,Pave,IR1,Lvl,AllPub,Gtl,5,5,1974,0,TA,TA,762,102,864,TA,Y,894,1,0,1,0,3,1,TA,5,Typ,1,Fa,1974,2,440,Y,241,0,0,0,0,0,0,6,2006,NA,MnPrv,NA,142500
90,RH,60,8400,Pave,Reg,Lvl,AllPub,Gtl,5,5,1977,320,TA,TA,0,0,0,TA,Y,2020,0,0,2,0,4,2,TA,10,Typ,2,TA,1977,2,630,Y,0,0,0,0,0,0,0,10,2007,NA,NA,NA,144000
90,RL,78,10530,Pave,Reg,Lvl,AllPub,Gtl,6,5,1977,90,TA,TA,975,0,975,TA,Y,1004,1,0,1,0,2,1,TA,4,Typ,0,NA,1977,2,504,Y,0,0,0,0,0,0,0,5,2006,NA,NA,NA,135000
20,RL,63,7875,Pave,Reg,Lvl,AllPub,Gtl,7,5,1995,38,TA,TA,0,1237,1237,Gd,Y,1253,0,0,2,0,3,1,TA,6,Typ,1,TA,1995,2,402,Y,220,21,0,0,0,0,0,6,2007,NA,NA,NA,176000
60,RL,65,7153,Pave,Reg,Lvl,AllPub,Gtl,6,5,1992,0,Gd,Gd,387,374,761,Ex,Y,1603,0,0,2,1,3,1,Gd,7,Typ,0,NA,1992,2,484,Y,0,124,0,0,0,0,0,7,2006,NA,NA,NA,175900
20,RL,67,16285,Pave,IR2,Lvl,AllPub,Gtl,7,5,2001,0,Gd,TA,0,1413,1413,Ex,Y,1430,0,0,2,0,3,1,Gd,6,Typ,0,NA,2001,2,605,Y,0,33,0,0,0,0,0,6,2009,NA,NA,NA,187100
85,RL,NA,9101,Pave,IR1,Lvl,AllPub,Gtl,5,6,1978,104,TA,Gd,1097,0,1097,Ex,Y,1110,1,0,1,0,1,1,Gd,4,Typ,1,TA,1978,2,602,Y,303,30,0,0,0,0,0,7,2009,NA,NA,NA,165500
75,RM,35,6300,Pave,Reg,Lvl,AllPub,Gtl,6,6,1914,0,TA,TA,0,742,742,Ex,Y,1484,0,0,2,0,3,1,TA,9,Typ,1,Gd,NA,0,0,Y,0,291,134,0,0,0,0,6,2008,NA,NA,NA,128000
20,RL,NA,9790,Pave,Reg,Lvl,AllPub,Gtl,6,5,1967,0,TA,TA,251,491,1372,TA,Y,1342,0,0,2,0,3,1,TA,7,Typ,1,Gd,1967,2,457,Y,0,0,0,0,197,0,0,9,2009,NA,NA,NA,161500
50,RM,60,10800,Pave,Reg,Lvl,AllPub,Gtl,5,6,1915,0,TA,Gd,686,0,686,TA,Y,1652,1,0,2,0,4,1,TA,7,Typ,0,NA,1961,1,416,Y,0,0,196,0,0,0,1200,6,2010,NA,NA,Shed,139000
60,RL,76,10142,Pave,IR1,Lvl,AllPub,Gtl,7,5,2004,0,Gd,TA,656,300,956,Ex,Y,2084,1,0,2,1,4,1,Gd,8,Typ,0,NA,2004,2,618,Y,0,45,0,0,0,0,0,1,2010,NA,NA,NA,233000
20,RM,50,6000,Pave,Reg,Lvl,AllPub,Gtl,4,7,1954,0,TA,TA,0,901,901,Ex,Y,901,0,0,1,0,2,1,TA,4,Typ,0,NA,1954,1,281,Y,0,0,0,0,0,0,0,8,2008,NA,NA,NA,107900
60,RL,NA,12205,Pave,IR1,Low,AllPub,Gtl,6,8,1966,157,TA,TA,568,264,832,Gd,Y,2087,0,0,2,1,5,1,Gd,9,Typ,0,NA,1966,2,444,Y,133,168,0,0,0,0,0,7,2007,NA,NA,NA,187500
120,RL,43,3182,Pave,Reg,Lvl,AllPub,Gtl,7,5,2005,11,Gd,TA,16,1129,1145,Ex,Y,1145,0,0,2,0,2,1,Gd,5,Typ,1,Gd,2005,2,397,Y,100,16,0,0,0,0,0,9,2009,NA,NA,NA,160200
80,RL,NA,11333,Pave,IR1,Lvl,AllPub,Gtl,6,5,1976,0,TA,TA,539,490,1029,TA,Y,1062,1,0,1,0,3,1,TA,5,Typ,2,TA,1976,2,539,Y,120,0,0,0,0,0,0,5,2007,NA,NA,NA,146800
60,RL,92,9920,Pave,IR1,Lvl,AllPub,Gtl,7,5,1996,0,Gd,TA,862,255,1117,Ex,Y,2013,1,0,2,1,3,1,TA,8,Typ,1,TA,1997,2,455,Y,180,130,0,0,0,0,0,6,2007,NA,NA,NA,269790
20,RL,76,9158,Pave,Reg,Lvl,AllPub,Gtl,8,5,2007,140,Gd,TA,0,1496,1496,Ex,Y,1496,0,0,2,0,3,1,Gd,7,Typ,0,NA,2007,2,474,Y,168,130,0,0,0,0,0,6,2007,NA,NA,NA,225000
60,RL,NA,10832,Pave,IR1,Lvl,AllPub,Gtl,7,5,1994,0,Gd,TA,0,712,712,Ex,Y,1895,0,0,2,1,3,1,Gd,7,Typ,1,TA,1994,2,409,Y,143,46,0,0,0,0,500,10,2008,NA,NA,Shed,194500
60,RL,70,8400,Pave,Reg,Lvl,AllPub,Gtl,6,6,1980,130,TA,TA,0,650,650,TA,Y,1564,0,0,2,1,3,1,TA,7,Typ,1,TA,1980,2,476,Y,0,50,0,0,204,0,0,4,2010,NA,MnPrv,NA,171000
20,RL,71,8197,Pave,Reg,Lvl,AllPub,Gtl,6,5,1977,148,TA,TA,0,660,660,Ex,Y,1285,0,0,1,1,3,1,TA,7,Typ,1,TA,1977,2,528,Y,138,0,0,0,0,0,0,4,2007,NA,MnPrv,NA,143500
20,RL,57,7677,Pave,Reg,Lvl,AllPub,Gtl,5,5,1953,0,TA,TA,570,203,773,Gd,Y,773,0,0,1,0,2,1,TA,4,Typ,0,NA,1953,1,240,Y,0,0,0,0,0,0,0,4,2008,NA,NA,NA,110000
60,RL,104,13518,Pave,Reg,Lvl,AllPub,Gtl,9,5,2008,860,Ex,TA,0,1926,1926,Ex,Y,3140,0,0,3,1,4,1,Ex,11,Typ,2,Gd,2009,3,820,Y,144,78,0,0,0,0,0,7,2009,NA,NA,NA,485000
50,RL,60,7200,Pave,Reg,Lvl,AllPub,Gtl,5,7,1937,252,TA,TA,569,162,731,Ex,Y,1768,1,0,1,1,3,1,Gd,7,Typ,2,TA,1939,1,240,Y,0,0,264,0,0,0,0,6,2007,NA,MnPrv,NA,175000
60,RL,79,12798,Pave,IR1,HLS,AllPub,Mod,6,5,1997,0,TA,TA,462,154,616,Gd,Y,1688,1,0,2,1,4,1,Gd,8,Typ,0,NA,1997,2,603,Y,403,114,185,0,0,0,400,5,2008,NA,NA,Shed,200000
30,RM,40,4800,Pave,Reg,Lvl,AllPub,Gtl,4,7,1916,0,TA,TA,197,999,1196,Ex,Y,1196,1,0,1,0,2,1,TA,5,Typ,0,NA,1957,2,440,Y,0,0,0,0,0,0,0,7,2007,NA,NA,NA,109900
60,RL,63,8199,Pave,Reg,Lvl,AllPub,Gtl,7,5,2005,0,Gd,TA,648,80,728,Ex,Y,1456,1,0,2,1,3,1,Gd,7,Typ,1,Gd,2005,2,410,Y,36,18,0,0,0,0,0,10,2008,NA,NA,NA,189000
60,RL,107,13891,Pave,Reg,Lvl,AllPub,Gtl,9,5,2008,424,Ex,TA,0,1734,1734,Ex,Y,2822,0,0,3,1,4,1,Ex,12,Typ,1,Gd,2009,3,1020,Y,52,170,0,0,192,0,0,1,2009,NA,NA,NA,582933
20,RL,75,9000,Pave,Reg,Lvl,AllPub,Gtl,5,5,1954,0,TA,TA,812,124,936,TA,Y,1128,0,0,1,0,2,1,TA,5,Min1,0,NA,1954,1,286,Y,0,0,0,0,0,0,0,6,2006,NA,GdWo,NA,118000
20,RL,91,12274,Pave,IR1,Lvl,AllPub,Gtl,7,5,2008,256,Gd,TA,0,1417,1417,Ex,Y,1428,0,0,2,0,3,1,Ex,6,Typ,0,NA,2008,2,554,Y,0,60,0,0,0,0,0,7,2008,NA,NA,NA,227680
80,RL,75,9750,Pave,Reg,Lvl,AllPub,Gtl,5,5,1967,0,TA,TA,400,100,980,Gd,Y,980,0,0,2,0,3,1,TA,6,Typ,0,NA,1967,1,384,Y,68,0,0,0,0,0,0,10,2006,NA,NA,NA,135500
70,RL,144,21384,Pave,Reg,Lvl,AllPub,Gtl,5,6,1923,0,TA,TA,1309,15,1324,Ex,Y,1576,2,0,1,1,3,1,Gd,6,Typ,1,TA,1923,2,528,Y,0,312,0,0,0,0,0,5,2009,NA,NA,NA,223500
80,RL,85,13400,Pave,Reg,Lvl,AllPub,Gtl,5,5,1966,1047,TA,TA,516,380,1024,TA,Y,1086,1,0,1,0,3,1,TA,6,Typ,1,Gd,1966,2,484,Y,0,0,0,0,0,0,0,6,2006,NA,GdWo,NA,159950
75,RM,90,8100,Pave,Reg,Lvl,AllPub,Gtl,5,5,1898,0,TA,TA,0,849,849,TA,N,2138,0,0,2,0,2,3,TA,11,Typ,0,NA,1910,2,360,N,40,156,0,0,0,0,0,11,2009,NA,MnPrv,NA,106000
20,RL,78,10140,Pave,Reg,Lvl,AllPub,Gtl,6,6,1974,99,TA,TA,663,0,1040,Fa,Y,1309,1,0,1,1,3,1,Gd,5,Typ,1,Fa,1974,2,484,Y,265,0,0,0,0,648,0,1,2006,Fa,GdPrv,NA,181000
120,RM,NA,4438,Pave,Reg,Lvl,AllPub,Gtl,6,5,2004,169,Gd,TA,662,186,848,Ex,Y,848,1,0,1,0,1,1,Gd,4,Typ,1,Gd,2004,2,420,Y,140,0,0,0,0,0,0,6,2008,NA,NA,NA,144500
20,C (all),66,8712,Grvl,Reg,Bnk,AllPub,Mod,5,5,1952,0,Fa,TA,0,540,540,TA,N,1044,0,0,1,0,2,1,Fa,4,Typ,0,NA,1952,2,504,N,0,0,0,0,0,0,54,6,2010,NA,NA,Shed,55993
20,RL,75,9750,Pave,Reg,Lvl,AllPub,Gtl,6,6,1958,243,TA,TA,608,834,1442,Gd,Y,1442,0,0,1,1,4,1,TA,7,Typ,0,NA,1958,1,301,Y,0,0,275,0,0,0,500,4,2007,NA,NA,Shed,157900
50,RL,45,8248,Pave,Reg,Lvl,AllPub,Gtl,5,7,1918,0,TA,TA,0,686,686,Gd,Y,1250,0,1,1,1,3,1,Fa,7,Typ,0,NA,1955,1,280,P,207,0,96,0,0,0,0,7,2006,NA,NA,NA,116000
20,RL,48,12137,Pave,IR2,Lvl,AllPub,Gtl,7,5,1998,442,TA,TA,0,1649,1649,Ex,Y,1661,0,0,2,0,3,1,Gd,6,Typ,0,NA,1998,2,598,Y,0,34,0,0,0,0,0,5,2010,NA,NA,NA,224900
20,RL,NA,11425,Pave,IR1,Lvl,AllPub,Gtl,5,6,1954,0,TA,TA,486,522,1008,Gd,Y,1008,0,0,1,0,2,1,TA,4,Typ,1,Gd,1954,1,275,Y,0,0,120,0,0,0,0,7,2006,NA,NA,NA,137000
20,RL,NA,13265,Pave,IR1,Lvl,AllPub,Gtl,8,5,2002,148,Gd,TA,1218,350,1568,Ex,Y,1689,1,0,2,0,3,1,Gd,7,Typ,2,Gd,2002,3,857,Y,150,59,0,0,0,0,0,7,2008,NA,NA,NA,271000
80,RL,80,8816,Pave,Reg,Lvl,AllPub,Gtl,6,7,1971,80,TA,TA,504,506,1010,Gd,Y,1052,1,0,1,0,3,1,TA,6,Typ,0,NA,1971,2,440,Y,0,0,0,0,0,0,0,6,2010,NA,MnPrv,NA,155000
120,RL,44,6371,Pave,IR1,Lvl,AllPub,Gtl,7,5,2009,128,Gd,TA,733,625,1358,Ex,Y,1358,1,0,2,0,2,1,Gd,6,Typ,1,Gd,2010,2,484,Y,192,35,0,0,0,0,0,6,2010,NA,NA,NA,224000
60,RL,72,7226,Pave,IR1,Lvl,AllPub,Gtl,7,5,2003,0,Gd,TA,0,798,798,Ex,Y,1640,0,0,2,1,3,1,Gd,6,Typ,0,NA,2003,2,595,Y,0,45,0,0,0,0,0,6,2008,NA,NA,NA,183000
20,RM,60,6000,Pave,Reg,Bnk,AllPub,Mod,4,4,1953,0,Fa,TA,0,936,936,TA,N,936,0,0,1,0,2,1,TA,4,Min2,0,NA,1974,2,576,Y,0,32,112,0,0,0,0,2,2009,NA,NA,NA,93000
60,RL,NA,12394,Pave,IR1,Lvl,AllPub,Gtl,7,5,2003,0,Gd,TA,0,847,847,Ex,Y,1733,0,0,2,1,3,1,Gd,7,Typ,1,Gd,2003,2,433,Y,100,48,0,0,0,0,0,10,2007,NA,NA,NA,225000
